file,best_clique,ants_per_v,final_std,alpha,tmin,tmax,maxCycles,evaporation_rate,p_runs_away_from_maximum,iterations_to_reach_80pct
easy,12.0,0.06,0.3440930106817049,1.1,0.01,2.0,100,0.99,0.96,83
easy,12.0,0.06,0.3104834939252005,2.0,0.01,2.0,100,0.8,0.92,100
easy,12.0,0.06,0.3605551275463988,2.0,0.01,2.0,100,0.9,0.88,100
easy,12.0,0.06,0.384187454245971,2.0,0.01,2.0,100,0.95,0.82,92
easy,12.0,0.06,0.244131112314674,2.0,0.01,2.0,100,0.98,0.98,100
easy,12.0,0.06,0.3155946767611899,2.0,0.01,2.0,100,0.99,0.94,96
easy,12.0,0.06,0.3464101615137754,0.0,0.01,3.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,3.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,3.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,3.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,3.0,100,0.99,0.94,98
easy,12.0,0.06,0.2374868417407583,0.75,0.01,3.0,100,0.8,0.94,84
easy,12.0,0.06,0.244131112314674,0.75,0.01,3.0,100,0.9,0.96,82
easy,12.0,0.06,0.244131112314674,0.75,0.01,3.0,100,0.95,0.98,90
easy,12.0,0.06,0.282842712474619,0.75,0.01,3.0,100,0.98,0.96,99
easy,12.0,0.06,0.1959591794226539,0.75,0.01,3.0,100,0.99,0.96,93
easy,12.0,0.06,0.369323706252388,0.98,0.01,3.0,100,0.8,0.9,93
easy,12.0,0.06,0.2999999999999997,0.98,0.01,3.0,100,0.9,0.9,98
easy,12.0,0.06,0.3249615361854386,0.98,0.01,3.0,100,0.95,0.88,99
easy,12.0,0.06,0.2712931993250108,0.98,0.01,3.0,100,0.98,0.92,85
easy,12.0,0.06,0.3155946767611899,0.98,0.01,3.0,100,0.99,0.94,94
easy,12.0,0.06,0.3919183588453086,1.0,0.01,3.0,100,0.8,0.88,83
easy,12.0,0.06,0.3469870314579497,1.0,0.01,3.0,100,0.9,0.86,96
easy,13.0,0.06,0.3919183588453085,1.0,0.01,3.0,100,0.95,0.88,94
easy,12.0,0.06,0.3464101615137754,1.0,0.01,3.0,100,0.98,0.94,93
easy,12.0,0.06,0.3104834939252004,1.0,0.01,3.0,100,0.99,0.98,97
easy,12.0,0.06,0.3,1.1,0.01,3.0,100,0.8,0.9,96
easy,12.0,0.06,0.3104834939252006,1.1,0.01,3.0,100,0.9,0.92,95
easy,12.0,0.06,0.373630833845388,1.1,0.01,3.0,100,0.95,0.92,98
easy,12.0,0.06,0.4472135954999579,1.1,0.01,3.0,100,0.98,0.9,84
easy,12.0,0.06,0.3919183588453085,1.1,0.01,3.0,100,0.99,0.96,95
easy,12.0,0.06,0.3155946767611899,2.0,0.01,3.0,100,0.8,0.94,96
easy,12.0,0.06,0.3605551275463987,2.0,0.01,3.0,100,0.9,0.88,88
easy,12.0,0.06,0.3104834939252005,2.0,0.01,3.0,100,0.95,0.92,87
easy,12.0,0.06,0.4399999999999997,2.0,0.01,3.0,100,0.98,0.86,95
easy,12.0,0.06,0.3155946767611899,2.0,0.01,3.0,100,0.99,0.96,96
easy,12.0,0.06,0.3464101615137754,0.0,0.01,6.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,6.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,6.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,6.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,6.0,100,0.99,0.94,98
easy,12.0,0.06,0.3249615361854386,0.75,0.01,6.0,100,0.8,0.88,93
easy,12.0,0.06,0.2799999999999998,0.75,0.01,6.0,100,0.9,0.94,84
easy,12.0,0.06,0.1399999999999999,0.75,0.01,6.0,100,0.95,0.02,52
easy,12.0,0.06,0.1399999999999999,0.75,0.01,6.0,100,0.98,0.02,47
easy,12.0,0.06,0.3104834939252005,0.75,0.01,6.0,100,0.99,0.98,88
easy,12.0,0.06,0.384187454245971,0.98,0.01,6.0,100,0.8,0.82,96
easy,12.0,0.06,0.3469870314579496,0.98,0.01,6.0,100,0.9,0.86,98
easy,12.0,0.06,0.1399999999999999,0.98,0.01,6.0,100,0.95,0.98,100
easy,12.0,0.06,0.244131112314674,0.98,0.01,6.0,100,0.98,0.98,88
easy,12.0,0.06,0.3104834939252007,0.98,0.01,6.0,100,0.99,0.98,99
easy,12.0,0.06,0.384187454245971,1.0,0.01,6.0,100,0.8,0.82,92
easy,12.0,0.06,0.3104834939252005,1.0,0.01,6.0,100,0.9,0.92,100
easy,12.0,0.06,0.3464101615137754,1.0,0.01,6.0,100,0.95,0.94,99
easy,12.0,0.06,0.244131112314674,1.0,0.01,6.0,100,0.98,0.98,96
easy,12.0,0.06,0.2999999999999999,1.0,0.01,6.0,100,0.99,0.1,71
easy,12.0,0.06,0.271293199325011,1.1,0.01,6.0,100,0.8,0.92,93
easy,12.0,0.06,0.282842712474619,1.1,0.01,6.0,100,0.9,0.96,88
easy,12.0,0.06,0.3104834939252006,1.1,0.01,6.0,100,0.95,0.92,91
easy,12.0,0.06,0.2374868417407583,1.1,0.01,6.0,100,0.98,0.94,97
easy,12.0,0.06,0.3104834939252006,1.1,0.01,6.0,100,0.99,0.98,97
easy,12.0,0.06,0.3370459909270545,2.0,0.01,6.0,100,0.8,0.9,95
easy,12.0,0.06,0.2999999999999998,2.0,0.01,6.0,100,0.9,0.9,99
easy,13.0,0.06,0.2712931993250106,2.0,0.01,6.0,100,0.95,0.92,88
easy,12.0,0.06,0.3464101615137754,2.0,0.01,6.0,100,0.98,0.94,97
easy,12.0,0.06,0.2799999999999999,2.0,0.01,6.0,100,0.99,0.98,84
easy,12.0,0.06,0.3464101615137754,0.0,0.01,8.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,8.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,8.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,8.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,8.0,100,0.99,0.94,98
easy,12.0,0.06,0.3155946767611899,0.75,0.01,8.0,100,0.8,0.96,98
easy,12.0,0.06,0.3370459909270544,0.75,0.01,8.0,100,0.9,0.9,93
easy,13.0,0.06,0.3464101615137754,0.75,0.01,8.0,100,0.95,0.94,98
easy,12.0,0.06,0.2,0.75,0.01,8.0,100,0.98,0.98,97
easy,12.0,0.06,0.3155946767611899,0.75,0.01,8.0,100,0.99,0.96,88
easy,12.0,0.06,0.3469870314579494,0.98,0.01,8.0,100,0.8,0.86,88
easy,12.0,0.06,0.366606055596467,0.98,0.01,8.0,100,0.9,0.84,97
easy,12.0,0.06,0.1959591794226541,0.98,0.01,8.0,100,0.95,0.96,99
easy,12.0,0.06,0.282842712474619,0.98,0.01,8.0,100,0.98,0.96,99
easy,12.0,0.06,0.2374868417407583,0.98,0.01,8.0,100,0.99,0.06,64
easy,12.0,0.06,0.3370459909270545,1.0,0.01,8.0,100,0.8,0.9,96
easy,12.0,0.06,0.3370459909270545,1.0,0.01,8.0,100,0.9,0.9,98
easy,12.0,0.06,0.2712931993250107,1.0,0.01,8.0,100,0.95,0.08,68
easy,12.0,0.06,0.3104834939252005,1.0,0.01,8.0,100,0.98,0.98,98
easy,12.0,0.06,0.2712931993250109,1.0,0.01,8.0,100,0.99,0.08,57
easy,12.0,0.06,0.3370459909270544,1.1,0.01,8.0,100,0.8,0.9,99
easy,12.0,0.06,0.2712931993250108,1.1,0.01,8.0,100,0.9,0.92,99
easy,13.0,0.06,0.3605551275463988,1.1,0.01,8.0,100,0.95,0.88,90
easy,12.0,0.06,0.3155946767611899,1.1,0.01,8.0,100,0.98,0.94,93
easy,12.0,0.06,0.195959179422654,1.1,0.01,8.0,100,0.99,0.04,56
easy,12.0,0.06,0.3370459909270544,2.0,0.01,8.0,100,0.8,0.9,91
easy,11.0,0.06,0.3104834939252004,2.0,0.01,8.0,100,0.9,0.92,91
easy,12.0,0.06,0.2799999999999999,2.0,0.01,8.0,100,0.95,0.94,94
easy,12.0,0.06,0.369323706252388,2.0,0.01,8.0,100,0.98,0.9,81
easy,12.0,0.06,0.3440930106817049,2.0,0.01,8.0,100,0.99,0.96,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,2.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,2.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,2.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,2.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,2.0,100,0.99,0.94,98
easy,12.0,0.06,0.1959591794226542,0.75,0.1,2.0,100,0.8,0.96,99
easy,11.0,0.06,0.3464101615137754,0.75,0.1,2.0,100,0.9,0.94,89
easy,12.0,0.06,0.2374868417407583,0.75,0.1,2.0,100,0.95,0.94,95
easy,12.0,0.06,0.3440930106817049,0.75,0.1,2.0,100,0.98,0.92,97
easy,12.0,0.06,0.2799999999999998,0.75,0.1,2.0,100,0.99,0.98,91
easy,12.0,0.06,0.369323706252388,0.98,0.1,2.0,100,0.8,0.9,98
easy,12.0,0.06,0.373630833845388,0.98,0.1,2.0,100,0.9,0.92,92
easy,12.0,0.06,0.1959591794226541,0.98,0.1,2.0,100,0.95,0.96,87
easy,12.0,0.06,0.244131112314674,0.98,0.1,2.0,100,0.98,0.98,82
easy,12.0,0.06,0.3155946767611899,0.98,0.1,2.0,100,0.99,0.96,78
easy,12.0,0.06,0.3155946767611899,1.0,0.1,2.0,100,0.8,0.94,92
easy,11.0,0.06,0.2712931993250109,1.0,0.1,2.0,100,0.9,0.08,55
easy,12.0,0.06,0.2799999999999999,1.0,0.1,2.0,100,0.95,0.94,97
easy,13.0,0.06,0.3919183588453085,1.0,0.1,2.0,100,0.98,0.96,80
easy,12.0,0.06,0.244131112314674,1.0,0.1,2.0,100,0.99,0.98,89
easy,12.0,0.06,0.3469870314579494,1.1,0.1,2.0,100,0.8,0.86,93
easy,12.0,0.06,0.271293199325011,1.1,0.1,2.0,100,0.9,0.92,94
easy,12.0,0.06,0.3155946767611899,1.1,0.1,2.0,100,0.95,0.94,94
easy,12.0,0.06,0.3104834939252007,1.1,0.1,2.0,100,0.98,0.92,89
easy,12.0,0.06,0.3440930106817049,1.1,0.1,2.0,100,0.99,0.96,83
easy,11.0,0.06,0.3693237062523879,2.0,0.1,2.0,100,0.8,0.9,95
easy,13.0,0.06,0.373630833845388,2.0,0.1,2.0,100,0.9,0.92,83
easy,12.0,0.06,0.3249615361854385,2.0,0.1,2.0,100,0.95,0.88,98
easy,12.0,0.06,0.244131112314674,2.0,0.1,2.0,100,0.98,0.98,100
easy,12.0,0.06,0.3155946767611899,2.0,0.1,2.0,100,0.99,0.94,96
easy,12.0,0.06,0.3464101615137754,0.0,0.1,3.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,3.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,3.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,3.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,3.0,100,0.99,0.94,98
easy,12.0,0.06,0.244131112314674,0.75,0.1,3.0,100,0.8,0.98,94
easy,12.0,0.06,0.2799999999999998,0.75,0.1,3.0,100,0.9,0.98,67
easy,12.0,0.06,0.3464101615137754,0.75,0.1,3.0,100,0.95,0.94,100
easy,12.0,0.06,0.282842712474619,0.75,0.1,3.0,100,0.98,0.96,99
easy,12.0,0.06,0.1959591794226539,0.75,0.1,3.0,100,0.99,0.96,93
easy,12.0,0.06,0.244131112314674,0.98,0.1,3.0,100,0.8,0.96,100
easy,12.0,0.06,0.373630833845388,0.98,0.1,3.0,100,0.9,0.94,94
easy,12.0,0.06,0.244131112314674,0.98,0.1,3.0,100,0.95,0.96,72
easy,12.0,0.06,0.2712931993250108,0.98,0.1,3.0,100,0.98,0.92,85
easy,12.0,0.06,0.3155946767611899,0.98,0.1,3.0,100,0.99,0.94,94
easy,12.0,0.06,0.3440930106817049,1.0,0.1,3.0,100,0.8,0.92,93
easy,12.0,0.06,0.1399999999999999,1.0,0.1,3.0,100,0.9,0.02,46
easy,12.0,0.06,0.3464101615137754,1.0,0.1,3.0,100,0.95,0.94,86
easy,12.0,0.06,0.3464101615137754,1.0,0.1,3.0,100,0.98,0.94,93
easy,12.0,0.06,0.3104834939252004,1.0,0.1,3.0,100,0.99,0.98,97
easy,12.0,0.06,0.244131112314674,1.1,0.1,3.0,100,0.8,0.98,97
easy,12.0,0.06,0.2374868417407583,1.1,0.1,3.0,100,0.9,0.94,87
easy,12.0,0.06,0.2799999999999999,1.1,0.1,3.0,100,0.95,0.94,98
easy,12.0,0.06,0.4472135954999579,1.1,0.1,3.0,100,0.98,0.9,84
easy,12.0,0.06,0.3919183588453085,1.1,0.1,3.0,100,0.99,0.96,95
easy,12.0,0.06,0.3464101615137754,2.0,0.1,3.0,100,0.8,0.94,92
easy,12.0,0.06,0.3440930106817049,2.0,0.1,3.0,100,0.9,0.92,82
easy,12.0,0.06,0.2799999999999998,2.0,0.1,3.0,100,0.95,0.94,100
easy,12.0,0.06,0.4399999999999997,2.0,0.1,3.0,100,0.98,0.86,95
easy,12.0,0.06,0.3155946767611899,2.0,0.1,3.0,100,0.99,0.96,96
easy,12.0,0.06,0.3464101615137754,0.0,0.1,6.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,6.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,6.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,6.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,6.0,100,0.99,0.94,98
easy,13.0,0.06,0.3605551275463988,0.75,0.1,6.0,100,0.8,0.88,99
easy,12.0,0.06,0.3440930106817049,0.75,0.1,6.0,100,0.9,0.92,95
easy,12.0,0.06,0.2374868417407583,0.75,0.1,6.0,100,0.95,0.06,52
easy,12.0,0.06,0.1399999999999999,0.75,0.1,6.0,100,0.98,0.02,47
easy,12.0,0.06,0.3104834939252005,0.75,0.1,6.0,100,0.99,0.98,88
easy,12.0,0.06,0.3440930106817049,0.98,0.1,6.0,100,0.8,0.92,96
easy,12.0,0.06,0.282842712474619,0.98,0.1,6.0,100,0.9,0.96,89
easy,12.0,0.06,0.2799999999999999,0.98,0.1,6.0,100,0.95,0.98,89
easy,12.0,0.06,0.244131112314674,0.98,0.1,6.0,100,0.98,0.98,88
easy,12.0,0.06,0.3104834939252007,0.98,0.1,6.0,100,0.99,0.98,99
easy,12.0,0.06,0.4399999999999999,1.0,0.1,6.0,100,0.8,0.94,96
easy,11.0,0.06,0.373630833845388,1.0,0.1,6.0,100,0.9,0.92,98
easy,12.0,0.06,0.3155946767611899,1.0,0.1,6.0,100,0.95,0.94,92
easy,12.0,0.06,0.244131112314674,1.0,0.1,6.0,100,0.98,0.98,96
easy,12.0,0.06,0.2999999999999999,1.0,0.1,6.0,100,0.99,0.1,71
easy,12.0,0.06,0.3693237062523878,1.1,0.1,6.0,100,0.8,0.9,96
easy,12.0,0.06,0.3104834939252007,1.1,0.1,6.0,100,0.9,0.98,98
easy,12.0,0.06,0.3104834939252004,1.1,0.1,6.0,100,0.95,0.92,97
easy,12.0,0.06,0.2374868417407583,1.1,0.1,6.0,100,0.98,0.94,97
easy,12.0,0.06,0.3104834939252006,1.1,0.1,6.0,100,0.99,0.98,97
easy,12.0,0.06,0.3815756805667785,2.0,0.1,6.0,100,0.8,0.86,85
easy,12.0,0.06,0.2374868417407583,2.0,0.1,6.0,100,0.9,0.94,99
easy,13.0,0.06,0.2712931993250107,2.0,0.1,6.0,100,0.95,0.92,84
easy,12.0,0.06,0.3464101615137754,2.0,0.1,6.0,100,0.98,0.94,97
easy,12.0,0.06,0.2799999999999999,2.0,0.1,6.0,100,0.99,0.98,84
easy,12.0,0.06,0.3464101615137754,0.0,0.1,8.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,8.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,8.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,8.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.1,8.0,100,0.99,0.94,98
easy,12.0,0.06,0.1399999999999999,0.75,0.1,8.0,100,0.8,0.02,44
easy,12.0,0.06,0.3155946767611899,0.75,0.1,8.0,100,0.9,0.94,78
easy,13.0,0.06,0.3440930106817049,0.75,0.1,8.0,100,0.95,0.96,99
easy,12.0,0.06,0.2,0.75,0.1,8.0,100,0.98,0.98,97
easy,12.0,0.06,0.3155946767611899,0.75,0.1,8.0,100,0.99,0.96,88
easy,12.0,0.06,0.3155946767611899,0.98,0.1,8.0,100,0.8,0.94,87
easy,11.0,0.06,0.4472135954999579,0.98,0.1,8.0,100,0.9,0.9,88
easy,12.0,0.06,0.282842712474619,0.98,0.1,8.0,100,0.95,0.96,87
easy,12.0,0.06,0.282842712474619,0.98,0.1,8.0,100,0.98,0.96,99
easy,12.0,0.06,0.2374868417407583,0.98,0.1,8.0,100,0.99,0.06,64
easy,12.0,0.06,0.3155946767611899,1.0,0.1,8.0,100,0.8,0.94,82
easy,13.0,0.06,0.3370459909270544,1.0,0.1,8.0,100,0.9,0.9,94
easy,12.0,0.06,0.2374868417407583,1.0,0.1,8.0,100,0.95,0.06,68
easy,12.0,0.06,0.3104834939252005,1.0,0.1,8.0,100,0.98,0.98,98
easy,12.0,0.06,0.2712931993250109,1.0,0.1,8.0,100,0.99,0.08,57
easy,12.0,0.06,0.4123105625617659,1.1,0.1,8.0,100,0.8,0.96,96
easy,11.0,0.06,0.3464101615137754,1.1,0.1,8.0,100,0.9,0.94,97
easy,13.0,0.06,0.3370459909270544,1.1,0.1,8.0,100,0.95,0.9,84
easy,12.0,0.06,0.3155946767611899,1.1,0.1,8.0,100,0.98,0.94,93
easy,12.0,0.06,0.195959179422654,1.1,0.1,8.0,100,0.99,0.04,56
easy,12.0,0.06,0.4200000000000003,2.0,0.1,8.0,100,0.8,0.88,87
easy,12.0,0.06,0.31559467676119,2.0,0.1,8.0,100,0.9,0.94,87
easy,11.0,0.06,0.282842712474619,2.0,0.1,8.0,100,0.95,0.96,94
easy,12.0,0.06,0.369323706252388,2.0,0.1,8.0,100,0.98,0.9,81
easy,12.0,0.06,0.3440930106817049,2.0,0.1,8.0,100,0.99,0.96,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,2.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,2.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,2.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,2.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,2.0,100,0.99,0.94,98
easy,12.0,0.06,0.3464101615137754,0.75,0.5,2.0,100,0.8,0.94,87
easy,12.0,0.06,0.2,0.75,0.5,2.0,100,0.9,0.98,88
easy,12.0,0.06,0.3440930106817049,0.75,0.5,2.0,100,0.95,0.92,96
easy,12.0,0.06,0.373630833845388,0.75,0.5,2.0,100,0.98,0.92,95
easy,12.0,0.06,0.2799999999999998,0.75,0.5,2.0,100,0.99,0.98,91
easy,12.0,0.06,0.3919183588453087,0.98,0.5,2.0,100,0.8,0.96,94
easy,12.0,0.06,0.4123105625617659,0.98,0.5,2.0,100,0.9,0.96,88
easy,12.0,0.06,0.4308131845707604,0.98,0.5,2.0,100,0.95,0.96,96
easy,12.0,0.06,0.1959591794226542,0.98,0.5,2.0,100,0.98,0.96,98
easy,12.0,0.06,0.3155946767611899,0.98,0.5,2.0,100,0.99,0.96,78
easy,12.0,0.06,0.3155946767611899,1.0,0.5,2.0,100,0.8,0.96,98
easy,12.0,0.06,0.244131112314674,1.0,0.5,2.0,100,0.9,0.98,95
easy,12.0,0.06,0.3155946767611899,1.0,0.5,2.0,100,0.95,0.94,93
easy,12.0,0.06,0.3104834939252006,1.0,0.5,2.0,100,0.98,0.98,84
easy,12.0,0.06,0.244131112314674,1.0,0.5,2.0,100,0.99,0.98,89
easy,12.0,0.06,0.3440930106817049,1.1,0.5,2.0,100,0.8,0.96,90
easy,12.0,0.06,0.3104834939252005,1.1,0.5,2.0,100,0.9,0.98,86
easy,12.0,0.06,0.244131112314674,1.1,0.5,2.0,100,0.95,0.96,87
easy,12.0,0.06,0.282842712474619,1.1,0.5,2.0,100,0.98,0.96,96
easy,12.0,0.06,0.3440930106817049,1.1,0.5,2.0,100,0.99,0.96,83
easy,12.0,0.06,0.2799999999999999,2.0,0.5,2.0,100,0.8,0.94,87
easy,12.0,0.06,0.3155946767611899,2.0,0.5,2.0,100,0.9,0.94,86
easy,12.0,0.06,0.3440930106817049,2.0,0.5,2.0,100,0.95,0.96,92
easy,12.0,0.06,0.2712931993250108,2.0,0.5,2.0,100,0.98,0.92,96
easy,12.0,0.06,0.3155946767611899,2.0,0.5,2.0,100,0.99,0.94,96
easy,12.0,0.06,0.3464101615137754,0.0,0.5,3.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,3.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,3.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,3.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,3.0,100,0.99,0.94,98
easy,12.0,0.06,0.244131112314674,0.75,0.5,3.0,100,0.8,0.96,99
easy,12.0,0.06,0.3605551275463987,0.75,0.5,3.0,100,0.9,0.98,87
easy,12.0,0.06,0.4308131845707606,0.75,0.5,3.0,100,0.95,0.96,82
easy,12.0,0.06,0.3155946767611899,0.75,0.5,3.0,100,0.98,0.96,75
easy,12.0,0.06,0.1959591794226539,0.75,0.5,3.0,100,0.99,0.96,93
easy,12.0,0.06,0.3155946767611899,0.98,0.5,3.0,100,0.8,0.96,88
easy,12.0,0.06,0.3155946767611899,0.98,0.5,3.0,100,0.9,0.96,87
easy,12.0,0.06,0.373630833845388,0.98,0.5,3.0,100,0.95,0.92,87
easy,12.0,0.06,0.2712931993250108,0.98,0.5,3.0,100,0.98,0.92,85
easy,12.0,0.06,0.3155946767611899,0.98,0.5,3.0,100,0.99,0.94,94
easy,12.0,0.06,0.3155946767611899,1.0,0.5,3.0,100,0.8,0.96,98
easy,12.0,0.06,0.4,1.0,0.5,3.0,100,0.9,0.92,96
easy,12.0,0.06,0.4,1.0,0.5,3.0,100,0.95,0.92,87
easy,12.0,0.06,0.31559467676119,1.0,0.5,3.0,100,0.98,0.94,98
easy,12.0,0.06,0.3104834939252004,1.0,0.5,3.0,100,0.99,0.98,97
easy,12.0,0.06,0.3440930106817049,1.1,0.5,3.0,100,0.8,0.96,87
easy,12.0,0.06,0.244131112314674,1.1,0.5,3.0,100,0.9,0.96,92
easy,12.0,0.06,0.3155946767611899,1.1,0.5,3.0,100,0.95,0.94,100
easy,12.0,0.06,0.4200000000000003,1.1,0.5,3.0,100,0.98,0.88,98
easy,12.0,0.06,0.3919183588453085,1.1,0.5,3.0,100,0.99,0.96,95
easy,12.0,0.06,0.3370459909270545,2.0,0.5,3.0,100,0.8,0.98,87
easy,12.0,0.06,0.3370459909270545,2.0,0.5,3.0,100,0.9,0.9,93
easy,12.0,0.06,0.2799999999999998,2.0,0.5,3.0,100,0.95,0.98,98
easy,12.0,0.06,0.4200000000000004,2.0,0.5,3.0,100,0.98,0.88,87
easy,12.0,0.06,0.3155946767611899,2.0,0.5,3.0,100,0.99,0.96,96
easy,12.0,0.06,0.3464101615137754,0.0,0.5,6.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,6.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,6.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,6.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,6.0,100,0.99,0.94,98
easy,12.0,0.06,0.3464101615137754,0.75,0.5,6.0,100,0.8,0.94,100
easy,12.0,0.06,0.369323706252388,0.75,0.5,6.0,100,0.9,0.96,88
easy,12.0,0.06,0.1959591794226541,0.75,0.5,6.0,100,0.95,0.04,52
easy,12.0,0.06,0.1399999999999999,0.75,0.5,6.0,100,0.98,0.02,47
easy,12.0,0.06,0.3104834939252005,0.75,0.5,6.0,100,0.99,0.98,88
easy,12.0,0.06,0.373630833845388,0.98,0.5,6.0,100,0.8,0.92,99
easy,12.0,0.06,0.3370459909270545,0.98,0.5,6.0,100,0.9,0.98,98
easy,12.0,0.06,0.2,0.98,0.5,6.0,100,0.95,0.98,85
easy,12.0,0.06,0.244131112314674,0.98,0.5,6.0,100,0.98,0.98,88
easy,12.0,0.06,0.3104834939252007,0.98,0.5,6.0,100,0.99,0.98,99
easy,12.0,0.06,0.2374868417407583,1.0,0.5,6.0,100,0.8,0.94,98
easy,12.0,0.06,0.3440930106817049,1.0,0.5,6.0,100,0.9,0.92,96
easy,12.0,0.06,0.282842712474619,1.0,0.5,6.0,100,0.95,0.96,87
easy,12.0,0.06,0.244131112314674,1.0,0.5,6.0,100,0.98,0.98,96
easy,12.0,0.06,0.2999999999999999,1.0,0.5,6.0,100,0.99,0.1,71
easy,12.0,0.06,0.3440930106817049,1.1,0.5,6.0,100,0.8,0.96,99
easy,12.0,0.06,0.3155946767611899,1.1,0.5,6.0,100,0.9,0.94,88
easy,12.0,0.06,0.373630833845388,1.1,0.5,6.0,100,0.95,0.92,96
easy,12.0,0.06,0.2374868417407583,1.1,0.5,6.0,100,0.98,0.94,97
easy,12.0,0.06,0.3104834939252006,1.1,0.5,6.0,100,0.99,0.98,97
easy,12.0,0.06,0.244131112314674,2.0,0.5,6.0,100,0.8,0.98,98
easy,12.0,0.06,0.1399999999999999,2.0,0.5,6.0,100,0.9,0.02,41
easy,12.0,0.06,0.2374868417407583,2.0,0.5,6.0,100,0.95,0.06,63
easy,12.0,0.06,0.3464101615137754,2.0,0.5,6.0,100,0.98,0.94,97
easy,12.0,0.06,0.2799999999999999,2.0,0.5,6.0,100,0.99,0.98,84
easy,12.0,0.06,0.3464101615137754,0.0,0.5,8.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,8.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,8.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,8.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.5,8.0,100,0.99,0.94,98
easy,12.0,0.06,0.282842712474619,0.75,0.5,8.0,100,0.8,0.96,87
easy,12.0,0.06,0.3440930106817049,0.75,0.5,8.0,100,0.9,0.92,89
easy,12.0,0.06,0.3815756805667785,0.75,0.5,8.0,100,0.95,0.98,96
easy,12.0,0.06,0.2,0.75,0.5,8.0,100,0.98,0.98,97
easy,12.0,0.06,0.3155946767611899,0.75,0.5,8.0,100,0.99,0.96,88
easy,12.0,0.06,0.4237924020083418,0.98,0.5,8.0,100,0.8,0.9,94
easy,12.0,0.06,0.3440930106817049,0.98,0.5,8.0,100,0.9,0.92,88
